Time,Intensity131,Intensity142,IntensityHOE2,Intensitystandardmix,IntensityTetra
7,-40,-24,-46,-140,-69
7.00833,-41,-23,-46,-139,-70
7.01667,-41,-23,-47,-139,-71
7.025,-42,-24,-47,-139,-70
7.03333,-43,-25,-47,-139,-70
7.04167,-43,-27,-47,-139,-71
7.05,-42,-29,-47,-139,-72
7.05833,-42,-30,-48,-140,-72
7.06667,-43,-30,-49,-140,-72
7.075,-43,-29,-49,-140,-72
7.08333,-43,-29,-48,-140,-72
7.09167,-43,-29,-48,-141,-72
7.1,-45,-28,-48,-142,-73
7.10833,-46,-28,-48,-142,-73
7.11667,-46,-28,-48,-143,-74
7.125,-47,-29,-48,-144,-76
7.13333,-48,-30,-49,-144,-76
7.14167,-48,-32,-50,-144,-76
7.15,-49,-32,-51,-142,-75
7.15833,-49,-33,-51,-142,-74
7.16667,-49,-33,-50,-142,-75
7.175,-49,-33,-49,-143,-75
7.18333,-49,-33,-49,-143,-76
7.19167,-49,-34,-48,-143,-76
7.2,-50,-36,-49,-143,-75
7.20833,-51,-38,-50,-143,-74
7.21667,-52,-39,-50,-143,-74
7.225,-54,-37,-50,-143,-73
7.23333,-55,-36,-50,-143,-74
7.24167,-55,-36,-51,-143,-74
7.25,-54,-37,-52,-143,-74
7.25833,-53,-36,-52,-142,-76
7.26667,-53,-36,-53,-143,-77
7.275,-52,-37,-53,-143,-77
7.28333,-52,-38,-53,-143,-77
7.29167,-52,-37,-53,-143,-77
7.3,-54,-38,-53,-142,-77
7.30833,-55,-40,-54,-142,-77
7.31667,-55,-40,-55,-142,-77
7.325,-55,-40,-55,-141,-77
7.33333,-56,-39,-56,-141,-77
7.34167,-56,-39,-54,-142,-78
7.35,-57,-39,-54,-143,-77
7.35833,-57,-40,-54,-144,-77
7.36667,-58,-40,-55,-143,-76
7.375,-58,-40,-56,-143,-77
7.38333,-60,-40,-58,-143,-78
7.39167,-61,-40,-59,-142,-78
7.4,-62,-40,-59,-141,-78
7.40833,-63,-40,-59,-141,-78
7.41667,-62,-41,-58,-141,-77
7.425,-61,-42,-57,-142,-77
7.43333,-60,-42,-59,-141,-78
7.44167,-60,-41,-60,-141,-78
7.45,-60,-41,-60,-141,-77
7.45833,-61,-41,-60,-140,-77
7.46667,-62,-41,-61,-140,-76
7.475,-62,-43,-61,-140,-76
7.48333,-62,-43,-62,-140,-77
7.49167,-62,-43,-62,-140,-78
7.5,-62,-43,-63,-140,-78
7.50833,-62,-43,-63,-139,-78
7.51667,-62,-42,-63,-139,-77
7.525,-63,-43,-63,-138,-77
7.53333,-63,-44,-62,-138,-77
7.54167,-63,-44,-62,-138,-77
7.55,-62,-44,-62,-138,-76
7.55833,-62,-44,-63,-137,-76
7.56667,-64,-45,-64,-137,-77
7.575,-64,-45,-65,-136,-77
7.58333,-64,-45,-66,-137,-77
7.59167,-64,-45,-67,-137,-77
7.6,-64,-44,-67,-137,-76
7.60833,-65,-43,-67,-138,-76
7.61667,-66,-44,-67,-138,-76
7.625,-65,-45,-67,-138,-77
7.63333,-64,-46,-67,-138,-77
7.64167,-64,-45,-67,-139,-77
7.65,-64,-45,-68,-139,-77
7.65833,-64,-44,-70,-140,-76
7.66667,-64,-45,-70,-139,-75
7.675,-64,-46,-69,-138,-76
7.68333,-65,-46,-69,-137,-76
7.69167,-65,-47,-70,-137,-75
7.7,-65,-47,-69,-138,-74
7.70833,-64,-46,-68,-139,-74
7.71667,-63,-45,-69,-140,-74
7.725,-64,-44,-70,-140,-75
7.73333,-64,-44,-70,-139,-75
7.74167,-64,-45,-70,-138,-74
7.75,-64,-45,-70,-138,-74
7.75833,-64,-46,-69,-138,-74
7.76667,-65,-46,-69,-138,-74
7.775,-66,-46,-70,-138,-75
7.78333,-66,-44,-70,-138,-75
7.79167,-66,-45,-70,-137,-74
7.8,-64,-46,-69,-137,-74
7.80833,-64,-47,-69,-138,-74
7.81667,-64,-47,-70,-138,-74
7.825,-63,-47,-70,-138,-74
7.83333,-62,-46,-70,-138,-73
7.84167,-62,-45,-70,-137,-72
7.85,-62,-45,-71,-137,-73
7.85833,-62,-46,-71,-137,-73
7.86667,-62,-45,-72,-136,-73
7.875,-61,-44,-72,-136,-74
7.88333,-60,-43,-72,-137,-73
7.89167,-61,-42,-71,-137,-73
7.9,-62,-43,-70,-138,-72
7.90833,-63,-43,-70,-137,-72
7.91667,-64,-42,-72,-137,-73
7.925,-64,-41,-72,-136,-73
7.93333,-63,-42,-71,-137,-73
7.94167,-62,-44,-70,-138,-73
7.95,-62,-46,-71,-139,-72
7.95833,-62,-46,-71,-139,-72
7.96667,-64,-45,-72,-138,-73
7.975,-65,-44,-72,-138,-73
7.98333,-65,-43,-73,-138,-73
7.99167,-64,-43,-73,-136,-72
8,-64,-43,-73,-135,-72
8.00833,-62,-42,-73,-134,-72
8.01667,-60,-42,-73,-134,-71
8.025,-60,-42,-74,-135,-70
8.03333,-60,-42,-73,-137,-69
8.04167,-60,-42,-73,-136,-68
8.05,-61,-41,-73,-136,-68
8.05833,-61,-39,-73,-137,-68
8.06667,-61,-40,-74,-136,-68
8.075,-62,-41,-74,-136,-68
8.08333,-62,-42,-74,-137,-69
8.09167,-62,-43,-75,-137,-70
8.1,-62,-42,-75,-137,-71
8.10833,-62,-42,-75,-136,-71
8.11667,-61,-42,-73,-136,-71
8.125,-59,-42,-72,-135,-70
8.13333,-59,-41,-72,-136,-70
8.14167,-59,-39,-71,-135,-70
8.15,-60,-39,-71,-136,-70
8.15833,-61,-39,-71,-136,-69
8.16667,-61,-39,-71,-136,-69
8.175,-61,-39,-70,-136,-69
8.18333,-61,-38,-71,-136,-70
8.19167,-60,-38,-72,-136,-71
8.2,-61,-38,-74,-137,-71
8.20833,-61,-38,-74,-136,-71
8.21667,-61,-39,-73,-136,-71
8.225,-62,-40,-73,-137,-71
8.23333,-62,-39,-72,-138,-70
8.24167,-61,-39,-72,-138,-70
8.25,-60,-39,-71,-137,-69
8.25833,-59,-39,-71,-136,-68
8.26667,-59,-39,-72,-135,-68
8.275,-59,-40,-73,-134,-68
8.28333,-58,-39,-73,-134,-67
8.29167,-59,-39,-72,-134,-67
8.3,-59,-38,-72,-133,-67
8.30833,-59,-38,-72,-134,-66
8.31667,-59,-38,-71,-134,-66
8.325,-58,-37,-72,-134,-65
8.33333,-58,-37,-72,-134,-64
8.34167,-56,-37,-71,-134,-63
8.35,-55,-36,-71,-135,-64
8.35833,-56,-36,-71,-135,-64
8.36667,-57,-36,-71,-134,-64
8.375,-57,-36,-72,-134,-63
8.38333,-58,-36,-72,-135,-62
8.39167,-58,-37,-71,-135,-62
8.4,-59,-37,-70,-136,-62
8.40833,-57,-37,-69,-136,-62
8.41667,-56,-36,-69,-135,-61
8.425,-58,-36,-69,-133,-60
8.43333,-59,-36,-70,-133,-60
8.44167,-60,-37,-71,-133,-59
8.45,-59,-38,-72,-133,-58
8.45833,-58,-37,-70,-134,-58
8.46667,-58,-37,-70,-134,-57
8.475,-58,-37,-69,-134,-57
8.48333,-57,-37,-69,-135,-57
8.49167,-56,-37,-69,-135,-57
8.5,-56,-37,-69,-135,-56
8.50833,-56,-36,-70,-136,-55
8.51667,-55,-36,-69,-137,-54
8.525,-55,-36,-69,-137,-53
8.53333,-55,-36,-68,-137,-53
8.54167,-54,-35,-68,-136,-52
8.55,-53,-35,-69,-135,-52
8.55833,-53,-35,-70,-135,-52
8.56667,-53,-35,-70,-136,-53
8.575,-54,-34,-69,-136,-55
8.58333,-54,-34,-68,-137,-55
8.59167,-54,-34,-69,-138,-56
8.6,-54,-34,-69,-137,-57
8.60833,-54,-34,-69,-137,-57
8.61667,-54,-34,-70,-137,-56
8.625,-54,-33,-71,-136,-56
8.63333,-55,-32,-71,-136,-56
8.64167,-55,-32,-69,-136,-57
8.65,-56,-32,-69,-136,-58
8.65833,-56,-32,-70,-137,-59
8.66667,-55,-32,-69,-137,-59
8.675,-56,-32,-68,-137,-59
8.68333,-55,-33,-68,-138,-59
8.69167,-55,-33,-69,-139,-60
8.7,-54,-32,-69,-139,-60
8.70833,-53,-32,-70,-139,-61
8.71667,-52,-32,-69,-139,-61
8.725,-51,-32,-68,-139,-62
8.73333,-50,-33,-68,-139,-62
8.74167,-49,-33,-68,-139,-62
8.75,-51,-33,-68,-139,-61
8.75833,-51,-33,-68,-138,-61
8.76667,-52,-32,-68,-139,-62
8.775,-51,-30,-68,-139,-63
8.78333,-50,-31,-68,-139,-63
8.79167,-50,-32,-68,-139,-64
8.8,-51,-32,-69,-139,-63
8.80833,-50,-32,-68,-139,-62
8.81667,-49,-31,-67,-139,-63
8.825,-49,-31,-67,-139,-63
8.83333,-48,-31,-67,-139,-63
8.84167,-47,-31,-66,-139,-63
8.85,-47,-31,-65,-139,-63
8.85833,-48,-30,-64,-139,-64
8.86667,-48,-29,-65,-140,-65
8.875,-48,-29,-65,-140,-65
8.88333,-48,-29,-64,-141,-64
8.89167,-49,-29,-65,-142,-64
8.9,-49,-29,-65,-142,-64
8.90833,-49,-28,-66,-142,-63
8.91667,-47,-28,-67,-143,-63
8.925,-47,-28,-66,-143,-63
8.93333,-47,-29,-65,-143,-63
8.94167,-48,-29,-65,-143,-62
8.95,-49,-30,-65,-143,-63
8.95833,-48,-31,-65,-144,-63
8.96667,-47,-30,-66,-144,-63
8.975,-46,-29,-66,-144,-63
8.98333,-46,-30,-66,-145,-63
8.99167,-46,-30,-66,-144,-63
9,-46,-29,-65,-143,-63
9.00833,-46,-28,-65,-144,-64
9.01667,-46,-27,-64,-144,-65
9.025,-46,-27,-64,-144,-64
9.03333,-45,-28,-63,-144,-64
9.04167,-44,-29,-63,-143,-63
9.05,-44,-29,-63,-143,-63
9.05833,-44,-30,-64,-144,-63
9.06667,-46,-30,-65,-144,-63
9.075,-47,-29,-65,-145,-63
9.08333,-48,-29,-65,-145,-63
9.09167,-47,-29,-64,-145,-63
9.1,-47,-30,-65,-146,-62
9.10833,-46,-29,-64,-145,-63
9.11667,-45,-28,-64,-146,-63
9.125,-45,-27,-63,-147,-63
9.13333,-46,-27,-63,-147,-62
9.14167,-47,-27,-62,-147,-62
9.15,-47,-27,-63,-146,-62
9.15833,-47,-27,-63,-147,-62
9.16667,-47,-26,-62,-148,-63
9.175,-47,-25,-63,-149,-62
9.18333,-47,-24,-63,-149,-62
9.19167,-46,-24,-64,-149,-62
9.2,-45,-23,-63,-148,-61
9.20833,-45,-21,-62,-149,-62
9.21667,-44,-20,-62,-150,-62
9.225,-45,-20,-62,-150,-61
9.23333,-45,-20,-62,-151,-61
9.24167,-45,-20,-62,-150,-61
9.25,-45,-20,-62,-150,-61
9.25833,-44,-21,-62,-149,-60
9.26667,-45,-21,-63,-149,-60
9.275,-47,-20,-64,-149,-60
9.28333,-47,-19,-63,-150,-60
9.29167,-45,-18,-62,-152,-61
9.3,-45,-18,-63,-153,-61
9.30833,-44,-18,-63,-153,-61
9.31667,-44,-17,-63,-153,-60
9.325,-44,-18,-63,-153,-60
9.33333,-44,-18,-62,-153,-60
9.34167,-45,-19,-60,-153,-59
9.35,-45,-19,-60,-153,-59
9.35833,-45,-20,-60,-154,-60
9.36667,-45,-20,-61,-154,-60
9.375,-44,-19,-62,-153,-61
9.38333,-43,-19,-62,-153,-61
9.39167,-43,-18,-61,-154,-61
9.4,-44,-18,-62,-155,-61
9.40833,-45,-18,-63,-154,-60
9.41667,-45,-17,-63,-155,-60
9.425,-45,-17,-63,-156,-60
9.43333,-44,-18,-62,-156,-61
9.44167,-42,-18,-61,-156,-61
9.45,-41,-18,-61,-157,-61
9.45833,-41,-18,-62,-157,-62
9.46667,-42,-20,-62,-158,-61
9.475,-42,-20,-62,-158,-61
9.48333,-42,-20,-62,-157,-61
9.49167,-42,-20,-61,-156,-61
9.5,-43,-19,-60,-157,-60
9.50833,-44,-19,-60,-157,-60
9.51667,-46,-19,-60,-158,-59
9.525,-46,-19,-61,-158,-59
9.53333,-45,-18,-61,-158,-58
9.54167,-45,-18,-61,-160,-59
9.55,-44,-18,-62,-161,-60
9.55833,-45,-20,-63,-161,-60
9.56667,-46,-20,-62,-161,-60
9.575,-47,-20,-62,-160,-60
9.58333,-48,-20,-62,-160,-60
9.59167,-48,-21,-62,-161,-60
9.6,-47,-22,-62,-162,-59
9.60833,-46,-22,-63,-161,-60
9.61667,-46,-22,-63,-161,-59
9.625,-45,-21,-63,-162,-59
9.63333,-45,-21,-64,-163,-60
9.64167,-45,-21,-64,-164,-60
9.65,-46,-21,-64,-164,-61
9.65833,-47,-20,-63,-163,-61
9.66667,-46,-20,-63,-163,-62
9.675,-46,-19,-63,-163,-62
9.68333,-45,-20,-63,-164,-61
9.69167,-45,-20,-64,-165,-61
9.7,-45,-20,-63,-165,-60
9.70833,-45,-19,-63,-165,-60
9.71667,-45,-18,-64,-165,-60
9.725,-44,-19,-64,-163,-60
9.73333,-43,-21,-64,-163,-59
9.74167,-44,-21,-64,-165,-60
9.75,-44,-21,-64,-166,-60
9.75833,-44,-21,-61,-166,-60
9.76667,-43,-21,-60,-166,-60
9.775,-43,-22,-60,-166,-59
9.78333,-44,-22,-61,-167,-60
9.79167,-44,-22,-62,-167,-61
9.8,-43,-22,-62,-167,-61
9.80833,-45,-21,-63,-167,-61
9.81667,-46,-21,-64,-167,-60
9.825,-46,-20,-64,-168,-61
9.83333,-44,-19,-62,-169,-61
9.84167,-43,-19,-63,-171,-61
9.85,-42,-19,-64,-170,-60
9.85833,-42,-19,-65,-171,-60
9.86667,-42,-19,-65,-171,-60
